Information Technology,Industrials,Financials,Communication Services,Real Estate,Energy,Consumer Discretionary,Materials,Health Care,Utilities,Consumer Staples
221.7676239013672,132.0843505859375,45.30180358886719,88.40119171142578,43.89691925048828,87.30061340332031,195.91372680664062,93.16612243652344,154.00570678710938,78.88743591308594,81.98888397216797
221.7266845703125,132.9709014892578,45.24703598022461,88.59967041015625,44.38269805908203,88.37857055664062,198.29420471191406,93.9798812866211,153.70407104492188,79.66995239257812,82.46427917480469
223.24420166015625,133.9261016845703,44.86865234375,89.01858520507812,44.38269805908203,88.160400390625,200.03091430664062,95.26319122314453,153.39547729492188,79.1046371459961,82.26578521728516
223.88316345214844,133.29925537109375,44.59980010986328,88.73931121826172,44.19471740722656,86.43487548828125,199.31227111816406,94.62651062011719,151.90223693847656,79.52118682861328,82.05736541748047
226.84829711914062,133.9658966064453,44.82882308959961,89.2380142211914,43.7593994140625,84.73909759521484,200.16065979003906,96.5862808227539,152.40994262695312,78.97570037841797,82.24594116210938
224.73178100585938,134.15493774414062,44.95827102661133,89.776611328125,43.818763732910156,86.4646224975586,200.46009826660156,96.41716766357422,152.33030700683594,79.75921630859375,82.39480590820312
225.39068603515625,134.7618865966797,45.12754821777344,90.16560363769531,44.19471740722656,87.06954956054688,199.99098205566406,95.87996673583984,153.3258056640625,80.11625671386719,82.37495422363281
219.89968872070312,134.83152770996094,44.88856887817383,90.23542022705078,43.92759323120117,89.05290985107422,199.18252563476562,95.6412124633789,152.5194549560547,80.76091766357422,82.0970687866211
221.5270233154297,134.58277893066406,44.9383544921875,89.95614624023438,43.76929473876953,89.96525573730469,197.49571228027344,95.27313232421875,152.21083068847656,80.80059051513672,81.40233612060547
222.4455108642578,133.89625549316406,44.699371337890625,89.64694213867188,43.343868255615234,91.55194091796875,195.21005249023438,94.21863555908203,150.83706665039062,80.77083587646484,80.58850860595703
224.92144775390625,134.83152770996094,45.456146240234375,90.64435577392578,43.05695343017578,92.40479278564453,197.79515075683594,94.6762466430664,150.95652770996094,80.64189910888672,80.85648345947266
223.37399291992188,134.50318908691406,44.89852523803711,89.42752075195312,42.740360260009766,92.73204803466797,194.72097778320312,94.39769744873047,150.28953552246094,78.78726959228516,80.05258178710938
227.54714965820312,134.8016815185547,45.15741729736328,90.21546936035156,42.86897659301758,90.31233978271484,196.6173858642578,93.9599838256836,151.1058349609375,78.82694244384766,80.4495620727539
230.09298706054688,136.00563049316406,45.57563781738281,90.24539947509766,42.88875961303711,90.85777282714844,198.0247039794922,94.55687713623047,152.6488494873047,78.15252685546875,80.93588256835938
230.0330810546875,135.30914306640625,45.43623352050781,89.5771255493164,42.5325927734375,91.47261047363281,197.04656982421875,94.77572631835938,152.08143615722656,77.91449737548828,80.5785903930664
230.43243408203125,137.72695922851562,46.31249237060547,90.19552612304688,42.96791076660156,92.0378646850586,196.20816040039062,95.39250946044922,153.19638061523438,78.59883117675781,81.02519989013672
233.43751525878906,138.5528106689453,46.601261138916016,90.61443328857422,43.26472091674805,91.99819946289062,197.0665283203125,95.93965911865234,154.0425567626953,79.59061431884766,81.35271453857422
228.305908203125,137.4881591796875,46.70083999633789,90.81391906738281,43.80886459350586,89.03307342529297,197.49571228027344,95.84017181396484,152.16107177734375,79.9476547241211,81.8687973022461
229.01475524902344,138.5528106689453,47.27837371826172,90.75406646728516,44.24418640136719,89.4594955444336,198.53375244140625,96.5862808227539,152.58912658691406,81.53450775146484,81.80924987792969
229.71360778808594,138.15481567382812,47.40782165527344,90.32518005371094,43.957271575927734,89.88591766357422,198.3540802001953,96.73550415039062,151.70314025878906,80.81050872802734,81.44203186035156
230.5322723388672,138.57272338867188,47.41777801513672,90.99345397949219,44.263973236083984,89.58840942382812,199.1326141357422,97.12348175048828,152.43980407714844,81.27664184570312,81.62068176269531
231.61050415039062,138.0851593017578,47.03939437866211,90.63438415527344,43.353759765625,89.32066345214844,197.58555603027344,96.37737274169922,150.64791870117188,80.95926666259766,80.93588256835938
231.3708953857422,136.41358947753906,46.94977569580078,90.76404571533203,43.42301559448242,89.52891540527344,196.7870635986328,95.49198913574219,150.4289093017578,80.6716537475586,81.39241790771484
228.0563201904297,136.0155792236328,46.90994644165039,90.0758285522461,43.84844207763672,89.06282043457031,193.6929168701172,95.23334503173828,149.72210693359375,81.44525146484375,81.2336196899414
228.72523498535156,135.0802764892578,46.94977569580078,90.3850326538086,43.9473762512207,89.05290985107422,199.8013458251953,94.06941223144531,148.736572265625,80.91959381103516,81.12444305419922
229.91326904296875,134.72207641601562,46.431983947753906,90.61443328857422,43.60110092163086,89.02315521240234,200.43016052246094,93.47252655029297,147.92025756835938,79.71954345703125,80.4495620727539
229.84339904785156,135.12008666992188,47.009521484375,91.19293212890625,43.7396125793457,88.45790100097656,200.89926147460938,94.24847412109375,148.1392822265625,80.34436798095703,80.59843444824219
232.93832397460938,134.94097900390625,46.72075271606445,92.05069732666016,43.343868255615234,87.10921478271484,199.85125732421875,93.64163970947266,147.7311248779297,78.62857818603516,79.8044662475586
229.23439025878906,134.71214294433594,46.92986297607422,92.60924530029297,43.502166748046875,87.30755615234375,199.57177734375,94.14899444580078,147.45237731933594,78.44013977050781,79.6754379272461
221.87644958496094,133.1599578857422,46.28261947631836,91.80134582519531,42.740360260009766,87.85297393798828,196.517578125,92.90547943115234,146.20802307128906,79.25341033935547,79.51664733886719
223.54371643066406,133.3390350341797,46.44194030761719,92.16041564941406,42.285255432128906,87.2976303100586,199.71151733398438,92.6468276977539,147.07411193847656,77.48802947998047,79.54642486572266
223.37399291992188,133.18980407714844,46.08346939086914,91.85121154785156,42.76014709472656,88.82482147216797,199.02281188964844,93.05470275878906,146.1084747314453,76.56566619873047,79.76476287841797
226.5188446044922,135.41859436035156,46.51164245605469,92.86857604980469,43.343868255615234,89.41983032226562,202.546142578125,93.19397735595703,147.18360900878906,77.71614074707031,80.27091979980469
232.96827697753906,140.72189331054688,49.33958435058594,95.15263366699219,42.186317443847656,92.78162384033203,209.02386474609375,94.47728729248047,147.37274169921875,76.91279602050781,78.96086120605469
237.0316162109375,139.87615966796875,48.5429801940918,96.39939880371094,42.71067428588867,92.3552017211914,211.7087860107422,94.8453598022461,148.43792724609375,77.05165100097656,79.2486801147461
236.7720489501953,141.3785858154297,48.98111343383789,95.93061065673828,43.44280242919922,92.97004699707031,214.7130889892578,93.9798812866211,149.5030975341797,78.52940368652344,80.21137237548828
235.4641876220703,142.47308349609375,49.678138732910156,96.4692153930664,43.06684494018555,93.49563598632812,219.04489135742188,93.57200622558594,148.6270751953125,78.74759674072266,79.93348693847656
235.76368713378906,141.24925231933594,49.528778076171875,96.90807342529297,42.52269744873047,92.99979400634766,216.12042236328125,91.98030853271484,146.5564422607422,77.8450698852539,80.0228042602539
234.94503784179688,141.5477294921875,49.558650970458984,96.94796752929688,42.85908126831055,93.72372436523438,217.96693420410156,92.19916534423828,146.16819763183594,77.70622253417969,80.26100158691406
234.14634704589844,139.15975952148438,49.429203033447266,96.83824920654297,42.47323226928711,94.08073425292969,214.87278747558594,91.44310760498047,143.86862182617188,77.43844604492188,80.0625
228.33587646484375,138.41351318359375,49.658226013183594,94.90328216552734,42.52269744873047,93.94189453125,213.03627014160156,90.80642700195312,141.20068359375,78.59883117675781,79.35784912109375
229.07464599609375,138.22445678710938,49.80759048461914,95.8408432006836,42.898658752441406,95.19140625,215.00254821777344,91.51274108886719,141.3002471923828,79.28315734863281,79.91362762451172
230.9515838623047,138.10507202148438,49.47898864746094,96.4692153930664,43.07674026489258,94.58648681640625,215.16224670410156,91.21430206298828,140.5735321044922,79.7889633178711,80.0228042602539
230.7519073486328,138.2543182373047,49.329627990722656,97.08760070800781,43.00748825073242,95.53849792480469,214.2140350341797,91.96041107177734,142.2360076904297,79.8286361694336,79.61589050292969
233.09805297851562,139.98561096191406,49.95695114135742,96.83824920654297,43.29439926147461,96.31201171875,214.59332275390625,93.08454895019531,143.3808135986328,81.21713256835938,80.47933959960938
233.21786499023438,141.935791015625,50.51457214355469,96.62879180908203,43.620887756347656,96.46076202392578,217.6874542236328,93.60184478759766,143.51023864746094,80.78074645996094,81.22368621826172
233.2078857421875,142.8213348388672,50.84317398071289,97.12749481201172,44.204612731933594,94.55673217773438,219.91323852539062,94.56681823730469,144.7346954345703,80.92951965332031,81.67030334472656
234.37596130371094,142.99049377441406,50.9427490234375,97.48656463623047,44.422271728515625,94.42781829833984,220.71173095703125,93.86050415039062,145.51116943359375,82.21884155273438,82.00774383544922
231.201171875,142.463134765625,51.042320251464844,97.6162338256836,44.728973388671875,94.32865142822266,219.623779296875,93.8107681274414,146.28765869140625,82.21884155273438,82.17646789550781
233.34765625,143.2690887451172,51.12198257446289,98.14485931396484,44.52120590209961,94.73523712158203,221.8795166015625,94.28826904296875,146.74559020996094,82.24858856201172,82.59329986572266
235.56402587890625,142.21438598632812,50.61415100097656,98.9527587890625,43.84844207763672,93.73363494873047,223.8158416748047,94.22858428955078,146.48675537109375,80.48321533203125,82.49405670166016
236.41262817382812,141.3188934326172,50.23576354980469,99.75068664550781,43.591209411621094,93.72372436523438,223.6461639404297,93.93013763427734,146.1582489013672,79.7889633178711,82.06729125976562
240.7355499267578,141.935791015625,50.046566009521484,99.9800796508789,43.47248458862305,91.46269989013672,225.7222137451172,93.0149154663086,146.07861328125,79.779052734375,81.83901977539062
239.51754760742188,140.21444702148438,50.19593048095703,99.75068664550781,43.3636589050293,91.81969451904297,227.5687255859375,91.79129028320312,144.4459991455078,80.0270004272461,82.16654205322266
240.44601440429688,139.8562469482422,50.185977935791016,100.66829681396484,43.30429458618164,90.26275634765625,232.35964965820312,91.43316650390625,143.62969970703125,79.03521728515625,81.7596206665039
238.87860107421875,138.64236450195312,49.498905181884766,98.52387237548828,43.39333724975586,90.114013671875,231.6210479736328,91.41326141357422,144.0478057861328,78.0434341430664,81.63060760498047
235.56402587890625,138.30406188964844,49.488948822021484,100.06985473632812,42.69089126586914,89.4991683959961,232.00033569335938,90.47814178466797,143.4505157470703,77.47811889648438,82.01766967773438
238.97842407226562,137.98565673828125,49.58852005004883,101.70560455322266,42.582061767578125,89.64791870117188,236.07261657714844,90.15979766845703,141.4993438720703,76.99213409423828,81.39241790771484
237.640625,137.10011291503906,49.36945724487305,101.89511108398438,42.5523796081543,88.92398834228516,234.11631774902344,89.53307342529297,140.3744354248047,76.95246124267578,81.63060760498047
238.65895080566406,136.74191284179688,49.329627990722656,100.67827606201172,42.374298095703125,88.47773742675781,235.04457092285156,88.7670669555664,140.35452270507812,77.00205993652344,81.42218780517578
241.0450439453125,136.861328125,49.24000930786133,101.0672607421875,42.15663528442383,86.53404235839844,238.228515625,87.98116302490234,138.68209838867188,76.38714599609375,80.99542236328125
239.58741760253906,135.6076202392578,48.89149475097656,100.3092269897461,41.96865463256836,85.88945007324219,238.9770965576172,87.49370574951172,138.58255004882812,76.06977844238281,80.85648345947266
231.86009216308594,131.77691650390625,47.427738189697266,97.44667053222656,40.326316833496094,83.35074615478516,228.20751953125,85.00667572021484,136.70106506347656,74.27465057373047,79.62582397460938
232.10968017578125,131.60775756835938,47.597015380859375,97.17737579345703,39.63376998901367,82.62681579589844,227.89810180664062,84.09144592285156,135.66575622558594,74.61186218261719,79.06011199951172
235.57400512695312,133.15000915527344,48.30400085449219,97.70599365234375,40.35600280761719,83.43999481201172,228.4770050048828,85.13600158691406,137.3780059814453,75.802001953125,79.33800506591797
238.07000732421875,133.1199951171875,48.41999816894531,98.23999786376953,40.540000915527344,83.93000030517578,229.1699981689453,85.06999969482422,138.75,76.05999755859375,78.91999816894531
240.52999877929688,134.16000366210938,48.9900016784668,99.16999816894531,40.810001373291016,84.63999938964844,234.47000122070312,85.52999877929688,139.32000732421875,76.4800033569336,79.44000244140625
240.69000244140625,134.25999450683594,49.11000061035156,99.04000091552734,40.869998931884766,84.56999969482422,233.60000610351562,85.4000015258789,139.60000610351562,76.30000305175781,79.69000244140625
237.49000549316406,133.25999450683594,48.75,98.16000366210938,40.540000915527344,84.55999755859375,229.74000549316406,84.94000244140625,138.9499969482422,76.08000183105469,79.30000305175781
234.47000122070312,131.9199981689453,48.279998779296875,97.12999725341797,40.349998474121094,84.55000305175781,226.0500030517578,83.80000305175781,137.24000549316406,75.76000213623047,78.37000274658203
232.52000427246094,131.75999450683594,48.33000183105469,96.80999755859375,40.66999816894531,85.66000366210938,224.35000610351562,84.13999938964844,137.57000732421875,75.69000244140625,78.61000061035156
231.97000122070312,131.3000030517578,48.209999084472656,97.27999877929688,40.290000915527344,86.66000366210938,221.39999389648438,83.20999908447266,137.61000061035156,76.2699966430664,78.37000274658203
235.75,132.72000122070312,48.59000015258789,97.87999725341797,40.84000015258789,87.47000122070312,225.8800048828125,83.19000244140625,138.9600067138672,77.08000183105469,78.33000183105469
238.75,132.42999267578125,48.439998626708984,98.94000244140625,40.279998779296875,87.06999969482422,226.77000427246094,83.75,139.02000427246094,76.22000122070312,77.51000213623047
233.9600067138672,132.3000030517578,48.33000183105469,97.83999633789062,39.97999954223633,87.94000244140625,222.3800048828125,83.69999694824219,139.7100067138672,76.02999877929688,77.23999786376953
233.8800048828125,132.82000732421875,48.4900016784668,97.26000213623047,40.150001525878906,88.02999877929688,223.00999450683594,84.16000366210938,140.42999267578125,76.01000213623047,77.37999725341797
228.77999877929688,131.3300018310547,47.31999969482422,95.80999755859375,39.18000030517578,88.38999938964844,220.82000732421875,83.30000305175781,139.63999938964844,75.58000183105469,76.33999633789062
227.16000366210938,132.8699951171875,47.65999984741211,95.8499984741211,39.68000030517578,90.25,222.07000732421875,85.16000366210938,141.4600067138672,74.69999694824219,76.47000122070312
227.75999450683594,134.44000244140625,48.25,95.52999877929688,40.02000045776367,91.22000122070312,221.63999938964844,86.22000122070312,140.0,75.68000030517578,76.48999786376953
232.2899932861328,135.2899932861328,49.47999954223633,97.0999984741211,40.189998626708984,92.56999969482422,227.27999877929688,87.04000091552734,140.57000732421875,76.79000091552734,76.2300033569336
230.5,136.92999267578125,49.810001373291016,96.55000305175781,41.09000015258789,93.23999786376953,226.0500030517578,87.76000213623047,141.1300048828125,78.7300033569336,76.80000305175781
234.11000061035156,137.75,50.22999954223633,97.38999938964844,41.08000183105469,93.95999908447266,229.22000122070312,88.33000183105469,140.17999267578125,78.83999633789062,77.23999786376953
236.05999755859375,140.5800018310547,50.650001525878906,98.2699966430664,41.83000183105469,93.4800033569336,230.89999389648438,89.45999908447266,142.5,80.05000305175781,77.5999984741211
241.38999938964844,140.25,50.40999984741211,99.25,41.099998474121094,91.77999877929688,230.02999877929688,88.73999786376953,142.17999267578125,78.31999969482422,77.22000122070312
241.82000732421875,141.6699981689453,50.70000076293945,99.51000213623047,41.43000030517578,92.19999694824219,231.4199981689453,89.2300033569336,144.0800018310547,78.69000244140625,77.5
239.3000030517578,141.07000732421875,50.849998474121094,100.41000366210938,41.54999923706055,91.30999755859375,230.00999450683594,89.0,144.30999755859375,79.48999786376953,77.9000015258789
227.57000732421875,139.17999267578125,51.40999984741211,100.93000030517578,41.959999084472656,90.36000061035156,231.32000732421875,89.05000305175781,147.5500030517578,77.6500015258789,80.01000213623047
233.63999938964844,138.25999450683594,51.31999969482422,101.41999816894531,41.45000076293945,89.5,231.60000610351562,88.76000213623047,146.52000427246094,76.58000183105469,78.76000213623047
231.74000549316406,137.7899932861328,51.279998779296875,101.87000274658203,40.970001220703125,89.69999694824219,230.94000244140625,88.5999984741211,145.66000366210938,76.73999786376953,78.94999694824219
232.1699981689453,139.3300018310547,51.77000045776367,101.97000122070312,41.5099983215332,90.16000366210938,233.1999969482422,89.44000244140625,147.33999633789062,78.33999633789062,79.7300033569336
230.80999755859375,138.35000610351562,51.470001220703125,102.37999725341797,41.41999816894531,87.63999938964844,232.1699981689453,88.79000091552734,146.8699951171875,77.87999725341797,78.9800033569336
